ISIN,Cap,Bewertungstag,Emittent,Brief,Geld
DE000PZ467P2,11500.0,2020-11-20,BNP Paribas Emissions- und Handelsges.,111.04,111.03
DE000PZ467N7,11400.0,2020-11-20,BNP Paribas Emissions- und Handelsges.,110.28,110.27
DE000PZ467M9,11200.0,2020-11-20,BNP Paribas Emissions- und Handelsges.,108.72,108.71
DE000PZ467L1,11000.0,2020-11-20,BNP Paribas Emissions- und Handelsges.,107.12,107.11
DE000PZ467K3,10800.0,2020-11-20,BNP Paribas Emissions- und Handelsges.,105.48,105.47
DE000PZ467J5,10600.0,2020-11-20,BNP Paribas Emissions- und Handelsges.,103.8,103.79
DE000PZ467H9,10500.0,2020-11-20,BNP Paribas Emissions- und Handelsges.,102.95,102.94
DE000PZ467G1,10400.0,2020-11-20,BNP Paribas Emissions- und Handelsges.,102.09,102.08
DE000PZ467F3,10200.0,2020-11-20,BNP Paribas Emissions- und Handelsges.,100.35,100.34
DE000PZ467E6,10000.0,2020-11-20,BNP Paribas Emissions- und Handelsges.,98.58,98.57
DE000PZ467D8,9800.0,2020-11-20,BNP Paribas Emissions- und Handelsges.,96.79,96.78
DE000PZ467C0,9600.0,2020-11-20,BNP Paribas Emissions- und Handelsges.,94.97,94.96
DE000PZ467B2,9500.0,2020-11-20,BNP Paribas Emissions- und Handelsges.,94.07,94.06
DE000PZ467A4,9400.0,2020-11-20,BNP Paribas Emissions- und Handelsges.,93.14,93.13
DE000PZ46799,9800.0,2020-12-18,BNP Paribas Emissions- und Handelsges.,96.62,96.61
DE000PZ46781,9600.0,2020-12-18,BNP Paribas Emissions- und Handelsges.,94.82,94.81
DE000PZ46773,9500.0,2020-12-18,BNP Paribas Emissions- und Handelsges.,93.91,93.9
DE000PZ46765,9400.0,2020-12-18,BNP Paribas Emissions- und Handelsges.,92.99,92.98
DE000PZ46757,9200.0,2020-12-18,BNP Paribas Emissions- und Handelsges.,91.15,91.14
DE000PZ46740,14000.0,2020-11-20,BNP Paribas Emissions- und Handelsges.,124.6,124.59
DE000PZ46732,13800.0,2020-11-20,BNP Paribas Emissions- und Handelsges.,124.01,124.0
DE000PZ46724,13600.0,2020-11-20,BNP Paribas Emissions- und Handelsges.,123.31,123.3
DE000PZ46716,13500.0,2020-11-20,BNP Paribas Emissions- und Handelsges.,122.95,122.94
DE000PZ46708,13400.0,2020-11-20,BNP Paribas Emissions- und Handelsges.,122.55,122.54
DE000PZ46690,9200.0,2020-11-20,BNP Paribas Emissions- und Handelsges.,91.29,91.28
DE000PZ46682,14000.0,2020-10-16,BNP Paribas Emissions- und Handelsges.,125.01,125.0
DE000PZ46674,13800.0,2020-10-16,BNP Paribas Emissions- und Handelsges.,124.42,124.41
DE000PZ46666,13600.0,2020-10-16,BNP Paribas Emissions- und Handelsges.,123.77,123.76
DE000PZ46658,13500.0,2020-10-16,BNP Paribas Emissions- und Handelsges.,123.4,123.39
DE000PZ46641,13400.0,2020-10-16,BNP Paribas Emissions- und Handelsges.,122.98,122.97
DE000PZ46633,13200.0,2020-10-16,BNP Paribas Emissions- und Handelsges.,122.1,122.09
DE000PZ46625,13000.0,2020-10-16,BNP Paribas Emissions- und Handelsges.,121.14,121.13
DE000PZ46617,12800.0,2020-10-16,BNP Paribas Emissions- und Handelsges.,120.09,120.08
DE000PZ3VZZ5,11200.0,2020-04-17,BNP Paribas Emissions- und Handelsges.,110.58,110.57
DE000PZ3VZY8,11150.0,2020-04-17,BNP Paribas Emissions- und Handelsges.,110.13,110.12
DE000PZ3VZX0,11100.0,2020-04-17,BNP Paribas Emissions- und Handelsges.,109.7,109.69
DE000PZ3VZW2,11050.0,2020-04-17,BNP Paribas Emissions- und Handelsges.,109.27,109.26
DE000PZ3VZV4,11000.0,2020-04-17,BNP Paribas Emissions- und Handelsges.,108.82,108.81
DE000PZ3VZU6,10950.0,2020-04-17,BNP Paribas Emissions- und Handelsges.,108.38,108.37
DE000PZ3VZT8,10900.0,2020-04-17,BNP Paribas Emissions- und Handelsges.,107.93,107.92
DE000PZ3VZS0,10850.0,2020-04-17,BNP Paribas Emissions- und Handelsges.,107.49,107.48
DE000PZ3VZR2,10800.0,2020-04-17,BNP Paribas Emissions- und Handelsges.,107.04,107.03
DE000PZ3VZQ4,10750.0,2020-04-17,BNP Paribas Emissions- und Handelsges.,106.59,106.58
DE000PZ3VZP6,10700.0,2020-04-17,BNP Paribas Emissions- und Handelsges.,106.13,106.12
DE000PZ3VZN1,10650.0,2020-04-17,BNP Paribas Emissions- und Handelsges.,105.68,105.67
DE000PZ3VZM3,10600.0,2020-04-17,BNP Paribas Emissions- und Handelsges.,105.22,105.21
DE000PZ3VZL5,10550.0,2020-04-17,BNP Paribas Emissions- und Handelsges.,104.76,104.75
DE000PZ3VZK7,10500.0,2020-04-17,BNP Paribas Emissions- und Handelsges.,104.3,104.29
DE000PZ3VZJ9,10450.0,2020-04-17,BNP Paribas Emissions- und Handelsges.,103.84,103.83
DE000PZ3VZH3,10400.0,2020-04-17,BNP Paribas Emissions- und Handelsges.,103.37,103.36
DE000PZ3VZG5,10350.0,2020-04-17,BNP Paribas Emissions- und Handelsges.,102.91,102.9
DE000PZ3VZF7,10300.0,2020-04-17,BNP Paribas Emissions- und Handelsges.,102.44,102.43
DE000PZ3VZE0,10250.0,2020-04-17,BNP Paribas Emissions- und Handelsges.,101.98,101.97
DE000PZ3VZD2,10200.0,2020-04-17,BNP Paribas Emissions- und Handelsges.,101.51,101.5
DE000PZ3VZC4,10150.0,2020-04-17,BNP Paribas Emissions- und Handelsges.,101.03,101.02
DE000PZ3VZB6,10100.0,2020-04-17,BNP Paribas Emissions- und Handelsges.,100.56,100.55
DE000PZ3VZA8,10050.0,2020-04-17,BNP Paribas Emissions- und Handelsges.,100.09,100.08
DE000PZ3VZ92,11700.0,2020-04-17,BNP Paribas Emissions- und Handelsges.,114.75,114.74
DE000PZ3VZ84,11650.0,2020-04-17,BNP Paribas Emissions- und Handelsges.,114.35,114.34
DE000PZ3VZ76,11600.0,2020-04-17,BNP Paribas Emissions- und Handelsges.,113.94,113.93
DE000PZ3VZ68,11550.0,2020-04-17,BNP Paribas Emissions- und Handelsges.,113.53,113.52
DE000PZ3VZ50,11500.0,2020-04-17,BNP Paribas Emissions- und Handelsges.,113.11,113.1
DE000PZ3VZ43,11450.0,2020-04-17,BNP Paribas Emissions- und Handelsges.,112.69,112.68
DE000PZ3VZ35,11400.0,2020-04-17,BNP Paribas Emissions- und Handelsges.,112.29,112.28
DE000PZ3VZ27,11350.0,2020-04-17,BNP Paribas Emissions- und Handelsges.,111.85,111.84
DE000PZ3VZ19,11300.0,2020-04-17,BNP Paribas Emissions- und Handelsges.,111.44,111.43
DE000PZ3VZ01,11250.0,2020-04-17,BNP Paribas Emissions- und Handelsges.,111.01,111.0
DE000PZ3VYZ8,13350.0,2020-03-20,BNP Paribas Emissions- und Handelsges.,125.09,125.08
DE000PZ3VYY1,13300.0,2020-03-20,BNP Paribas Emissions- und Handelsges.,124.92,124.91
DE000PZ3VYX3,13250.0,2020-03-20,BNP Paribas Emissions- und Handelsges.,124.79,124.78
DE000PZ3VYW5,13150.0,2020-03-20,BNP Paribas Emissions- und Handelsges.,124.39,124.38
DE000PZ3VYV7,13100.0,2020-03-20,BNP Paribas Emissions- und Handelsges.,124.16,124.15
DE000PZ3VYU9,13050.0,2020-03-20,BNP Paribas Emissions- und Handelsges.,123.93,123.92
DE000PZ3VYT1,12950.0,2020-03-20,BNP Paribas Emissions- und Handelsges.,123.48,123.47
DE000PZ3VYS3,12900.0,2020-03-20,BNP Paribas Emissions- und Handelsges.,123.23,123.22
DE000PZ3VYR5,12850.0,2020-03-20,BNP Paribas Emissions- und Handelsges.,122.98,122.97
DE000PZ3VYQ7,12750.0,2020-03-20,BNP Paribas Emissions- und Handelsges.,122.45,122.44
DE000PZ3VYP9,12700.0,2020-03-20,BNP Paribas Emissions- und Handelsges.,122.16,122.15
DE000PZ3VYN4,12650.0,2020-03-20,BNP Paribas Emissions- und Handelsges.,121.87,121.86
DE000PZ3VYM6,12550.0,2020-03-20,BNP Paribas Emissions- und Handelsges.,121.23,121.22
DE000PZ3VYL8,12450.0,2020-03-20,BNP Paribas Emissions- und Handelsges.,120.6,120.59
DE000PZ3VYK0,12350.0,2020-03-20,BNP Paribas Emissions- und Handelsges.,119.93,119.92
DE000PZ3VYJ2,12300.0,2020-03-20,BNP Paribas Emissions- und Handelsges.,119.61,119.6
DE000PZ3VYH6,12250.0,2020-03-20,BNP Paribas Emissions- und Handelsges.,119.26,119.25
DE000PZ3VYG8,12150.0,2020-03-20,BNP Paribas Emissions- und Handelsges.,118.52,118.51
DE000PZ3VYF0,12100.0,2020-03-20,BNP Paribas Emissions- und Handelsges.,118.16,118.15
DE000PZ3VYE3,12050.0,2020-03-20,BNP Paribas Emissions- und Handelsges.,117.79,117.78
DE000PZ3VYD5,11950.0,2020-03-20,BNP Paribas Emissions- und Handelsges.,117.03,117.02
DE000PZ3VYC7,11900.0,2020-03-20,BNP Paribas Emissions- und Handelsges.,116.64,116.63
DE000PZ3VYB9,11850.0,2020-03-20,BNP Paribas Emissions- und Handelsges.,116.25,116.24
DE000PZ3VYA1,11750.0,2020-03-20,BNP Paribas Emissions- und Handelsges.,115.46,115.45
DE000PZ3VY93,10000.0,2020-04-17,BNP Paribas Emissions- und Handelsges.,99.61,99.6
DE000PZ3VY85,9950.0,2020-04-17,BNP Paribas Emissions- und Handelsges.,99.14,99.13
DE000PZ3VY77,13950.0,2020-03-20,BNP Paribas Emissions- und Handelsges.,126.35,126.34
DE000PZ3VY69,13900.0,2020-03-20,BNP Paribas Emissions- und Handelsges.,126.3,126.29
DE000PZ3VY51,13850.0,2020-03-20,BNP Paribas Emissions- und Handelsges.,126.2,126.19
DE000PZ3VY44,13750.0,2020-03-20,BNP Paribas Emissions- und Handelsges.,126.05,126.04
DE000PZ3VY36,13700.0,2020-03-20,BNP Paribas Emissions- und Handelsges.,125.95,125.94
DE000PZ3VY28,13650.0,2020-03-20,BNP Paribas Emissions- und Handelsges.,125.87,125.86
DE000PZ3VY10,13550.0,2020-03-20,BNP Paribas Emissions- und Handelsges.,125.65,125.64
DE000PZ3VY02,13450.0,2020-03-20,BNP Paribas Emissions- und Handelsges.,125.39,125.38
DE000PZ3VXZ0,10950.0,2020-03-20,BNP Paribas Emissions- und Handelsges.,108.59,108.58
DE000PZ3VXY3,10900.0,2020-03-20,BNP Paribas Emissions- und Handelsges.,108.14,108.13
DE000PZ3VXX5,10850.0,2020-03-20,BNP Paribas Emissions- und Handelsges.,107.68,107.67
DE000PZ3VXW7,10800.0,2020-03-20,BNP Paribas Emissions- und Handelsges.,107.23,107.22
DE000PZ3VXV9,10750.0,2020-03-20,BNP Paribas Emissions- und Handelsges.,106.77,106.76
DE000PZ3VXU1,10700.0,2020-03-20,BNP Paribas Emissions- und Handelsges.,106.32,106.31
DE000PZ3VXT3,10650.0,2020-03-20,BNP Paribas Emissions- und Handelsges.,105.85,105.84
DE000PZ3VXS5,10600.0,2020-03-20,BNP Paribas Emissions- und Handelsges.,105.39,105.38
DE000PZ3VXR7,10550.0,2020-03-20,BNP Paribas Emissions- und Handelsges.,104.93,104.92
DE000PZ3VXQ9,10500.0,2020-03-20,BNP Paribas Emissions- und Handelsges.,104.46,104.45
DE000PZ3VXP1,10450.0,2020-03-20,BNP Paribas Emissions- und Handelsges.,103.99,103.98
DE000PZ3VXN6,10400.0,2020-03-20,BNP Paribas Emissions- und Handelsges.,103.52,103.51
DE000PZ3VXM8,10350.0,2020-03-20,BNP Paribas Emissions- und Handelsges.,103.05,103.04
DE000PZ3VXL0,10300.0,2020-03-20,BNP Paribas Emissions- und Handelsges.,102.58,102.57
DE000PZ3VXK2,10250.0,2020-03-20,BNP Paribas Emissions- und Handelsges.,102.1,102.09
DE000PZ3VXJ4,10200.0,2020-03-20,BNP Paribas Emissions- und Handelsges.,101.63,101.62
DE000PZ3VXH8,10150.0,2020-03-20,BNP Paribas Emissions- und Handelsges.,101.16,101.15
DE000PZ3VXG0,10100.0,2020-03-20,BNP Paribas Emissions- und Handelsges.,100.68,100.67
DE000PZ3VXF2,10050.0,2020-03-20,BNP Paribas Emissions- und Handelsges.,100.2,100.19
DE000PZ3VXE5,10000.0,2020-03-20,BNP Paribas Emissions- und Handelsges.,99.73,99.72
DE000PZ3VXD7,9950.0,2020-03-20,BNP Paribas Emissions- und Handelsges.,99.24,99.23
DE000PZ3VXC9,9900.0,2020-03-20,BNP Paribas Emissions- und Handelsges.,98.76,98.75
DE000PZ3VXB1,14000.0,2020-02-21,BNP Paribas Emissions- und Handelsges.,126.51,126.5
DE000PZ3VXA3,13950.0,2020-02-21,BNP Paribas Emissions- und Handelsges.,126.53,126.52
DE000PZ3VX94,11700.0,2020-03-20,BNP Paribas Emissions- und Handelsges.,115.06,115.05
DE000PZ3VX86,11650.0,2020-03-20,BNP Paribas Emissions- und Handelsges.,114.63,114.62
DE000PZ3VX78,11550.0,2020-03-20,BNP Paribas Emissions- und Handelsges.,113.81,113.8
DE000PZ3VX60,11450.0,2020-03-20,BNP Paribas Emissions- und Handelsges.,112.97,112.96
DE000PZ3VX52,11350.0,2020-03-20,BNP Paribas Emissions- und Handelsges.,112.12,112.11
DE000PZ3VX45,11300.0,2020-03-20,BNP Paribas Emissions- und Handelsges.,111.69,111.68
DE000PZ3VX37,11250.0,2020-03-20,BNP Paribas Emissions- und Handelsges.,111.25,111.24
DE000PZ3VX29,11150.0,2020-03-20,BNP Paribas Emissions- und Handelsges.,110.37,110.36
DE000PZ3VX11,11100.0,2020-03-20,BNP Paribas Emissions- und Handelsges.,109.93,109.92
DE000PZ3VX03,11050.0,2020-03-20,BNP Paribas Emissions- und Handelsges.,109.49,109.48
DE000PZ3VWZ2,13400.0,2020-02-21,BNP Paribas Emissions- und Handelsges.,125.68,125.67
DE000PZ3VWY5,13350.0,2020-02-21,BNP Paribas Emissions- und Handelsges.,125.53,125.52
DE000PZ3VWX7,13300.0,2020-02-21,BNP Paribas Emissions- und Handelsges.,125.39,125.38
DE000PZ3VWW9,13250.0,2020-02-21,BNP Paribas Emissions- und Handelsges.,125.21,125.2
DE000PZ3VWV1,13200.0,2020-02-21,BNP Paribas Emissions- und Handelsges.,125.05,125.04
DE000PZ3VWU3,13150.0,2020-02-21,BNP Paribas Emissions- und Handelsges.,124.86,124.85
DE000PZ3VWT5,13100.0,2020-02-21,BNP Paribas Emissions- und Handelsges.,124.65,124.64
DE000PZ3VWS7,13050.0,2020-02-21,BNP Paribas Emissions- und Handelsges.,124.47,124.46
DE000PZ3VWR9,13000.0,2020-02-21,BNP Paribas Emissions- und Handelsges.,124.25,124.24
DE000PZ3VWQ1,12950.0,2020-02-21,BNP Paribas Emissions- und Handelsges.,124.0,123.99
DE000PZ3VWP3,12900.0,2020-02-21,BNP Paribas Emissions- und Handelsges.,123.78,123.77
DE000PZ3VWN8,12850.0,2020-02-21,BNP Paribas Emissions- und Handelsges.,123.51,123.5
DE000PZ3VWM0,12800.0,2020-02-21,BNP Paribas Emissions- und Handelsges.,123.25,123.24
DE000PZ3VWL2,12750.0,2020-02-21,BNP Paribas Emissions- und Handelsges.,122.97,122.96
DE000PZ3VWK4,12700.0,2020-02-21,BNP Paribas Emissions- und Handelsges.,122.7,122.69
DE000PZ3VWJ6,12650.0,2020-02-21,BNP Paribas Emissions- und Handelsges.,122.39,122.38
DE000PZ3VWH0,12600.0,2020-02-21,BNP Paribas Emissions- und Handelsges.,122.08,122.07
DE000PZ3VWG2,12550.0,2020-02-21,BNP Paribas Emissions- und Handelsges.,121.79,121.78
DE000PZ3VWF4,12500.0,2020-02-21,BNP Paribas Emissions- und Handelsges.,121.45,121.44
DE000PZ3VWE7,12450.0,2020-02-21,BNP Paribas Emissions- und Handelsges.,121.13,121.12
DE000PZ3VWD9,12400.0,2020-02-21,BNP Paribas Emissions- und Handelsges.,120.79,120.78
DE000PZ3VWC1,12350.0,2020-02-21,BNP Paribas Emissions- und Handelsges.,120.45,120.44
DE000PZ3VWB3,12300.0,2020-02-21,BNP Paribas Emissions- und Handelsges.,120.11,120.1
DE000PZ3VWA5,12250.0,2020-02-21,BNP Paribas Emissions- und Handelsges.,119.75,119.74
DE000PZ3VW95,13900.0,2020-02-21,BNP Paribas Emissions- und Handelsges.,126.49,126.48
DE000PZ3VW87,13850.0,2020-02-21,BNP Paribas Emissions- und Handelsges.,126.42,126.41
DE000PZ3VW79,13800.0,2020-02-21,BNP Paribas Emissions- und Handelsges.,126.35,126.34
DE000PZ3VW61,13750.0,2020-02-21,BNP Paribas Emissions- und Handelsges.,126.31,126.3
DE000PZ3VW53,13700.0,2020-02-21,BNP Paribas Emissions- und Handelsges.,126.27,126.26
DE000PZ3VW46,13650.0,2020-02-21,BNP Paribas Emissions- und Handelsges.,126.17,126.16
DE000PZ3VW38,13600.0,2020-02-21,BNP Paribas Emissions- und Handelsges.,126.07,126.06
DE000PZ3VW20,13550.0,2020-02-21,BNP Paribas Emissions- und Handelsges.,125.99,125.98
DE000PZ3VW12,13500.0,2020-02-21,BNP Paribas Emissions- und Handelsges.,125.88,125.87
DE000PZ3VW04,13450.0,2020-02-21,BNP Paribas Emissions- und Handelsges.,125.8,125.79
DE000PZ3VVZ4,11700.0,2020-02-21,BNP Paribas Emissions- und Handelsges.,115.45,115.44
DE000PZ3VVY7,11650.0,2020-02-21,BNP Paribas Emissions- und Handelsges.,115.03,115.02
DE000PZ3VVX9,11600.0,2020-02-21,BNP Paribas Emissions- und Handelsges.,114.61,114.6
DE000PZ3VVW1,11550.0,2020-02-21,BNP Paribas Emissions- und Handelsges.,114.19,114.18
DE000PZ3VVV3,11500.0,2020-02-21,BNP Paribas Emissions- und Handelsges.,113.76,113.75
DE000PZ3VVU5,11450.0,2020-02-21,BNP Paribas Emissions- und Handelsges.,113.32,113.31
DE000PZ3VVT7,11400.0,2020-02-21,BNP Paribas Emissions- und Handelsges.,112.89,112.88
DE000PZ3VVS9,11350.0,2020-02-21,BNP Paribas Emissions- und Handelsges.,112.45,112.44
DE000PZ3VVR1,11300.0,2020-02-21,BNP Paribas Emissions- und Handelsges.,112.01,112.0
DE000PZ3VVQ3,11250.0,2020-02-21,BNP Paribas Emissions- und Handelsges.,111.57,111.56
DE000PZ3VVP5,11200.0,2020-02-21,BNP Paribas Emissions- und Handelsges.,111.12,111.11
DE000PZ3VVN0,11150.0,2020-02-21,BNP Paribas Emissions- und Handelsges.,110.67,110.66
DE000PZ3VVM2,11100.0,2020-02-21,BNP Paribas Emissions- und Handelsges.,110.22,110.21
DE000PZ3VVL4,11050.0,2020-02-21,BNP Paribas Emissions- und Handelsges.,109.76,109.75
DE000PZ3VVK6,11000.0,2020-02-21,BNP Paribas Emissions- und Handelsges.,109.3,109.29
DE000PZ3VVJ8,10950.0,2020-02-21,BNP Paribas Emissions- und Handelsges.,108.85,108.84
DE000PZ3VVH2,10900.0,2020-02-21,BNP Paribas Emissions- und Handelsges.,108.38,108.37
DE000PZ3VVG4,10850.0,2020-02-21,BNP Paribas Emissions- und Handelsges.,107.92,107.91
DE000PZ3VVF6,10800.0,2020-02-21,BNP Paribas Emissions- und Handelsges.,107.46,107.45
DE000PZ3VVE9,10750.0,2020-02-21,BNP Paribas Emissions- und Handelsges.,107.0,106.99
DE000PZ3VVD1,10700.0,2020-02-21,BNP Paribas Emissions- und Handelsges.,106.52,106.51
DE000PZ3VVC3,10650.0,2020-02-21,BNP Paribas Emissions- und Handelsges.,106.05,106.04
DE000PZ3VVB5,10600.0,2020-02-21,BNP Paribas Emissions- und Handelsges.,105.59,105.58
DE000PZ3VVA7,10550.0,2020-02-21,BNP Paribas Emissions- und Handelsges.,105.12,105.11
DE000PZ3VV96,12200.0,2020-02-21,BNP Paribas Emissions- und Handelsges.,119.4,119.39
DE000PZ3VV88,12150.0,2020-02-21,BNP Paribas Emissions- und Handelsges.,119.01,119.0
DE000PZ3VV70,12100.0,2020-02-21,BNP Paribas Emissions- und Handelsges.,118.65,118.64
DE000PZ3VV62,12050.0,2020-02-21,BNP Paribas Emissions- und Handelsges.,118.27,118.26
DE000PZ3VV54,12000.0,2020-02-21,BNP Paribas Emissions- und Handelsges.,117.86,117.85
DE000PZ3VV47,11950.0,2020-02-21,BNP Paribas Emissions- und Handelsges.,117.48,117.47
DE000PZ3VV39,11900.0,2020-02-21,BNP Paribas Emissions- und Handelsges.,117.08,117.07
DE000PZ3VV21,11850.0,2020-02-21,BNP Paribas Emissions- und Handelsges.,116.68,116.67
DE000PZ3VV13,11800.0,2020-02-21,BNP Paribas Emissions- und Handelsges.,116.28,116.27
DE000PZ3VV05,11750.0,2020-02-21,BNP Paribas Emissions- und Handelsges.,115.86,115.85
DE000PZ3VUZ6,10000.0,2020-02-21,BNP Paribas Emissions- und Handelsges.,99.85,99.84
DE000PZ3VUY9,9950.0,2020-02-21,BNP Paribas Emissions- und Handelsges.,99.36,99.35
DE000PZ3VUX1,9900.0,2020-02-21,BNP Paribas Emissions- und Handelsges.,98.87,98.86
DE000PZ3VUW3,14000.0,2020-01-17,BNP Paribas Emissions- und Handelsges.,126.63,126.62
DE000PZ3VUV5,13950.0,2020-01-17,BNP Paribas Emissions- und Handelsges.,126.62,126.61
DE000PZ3VUU7,13900.0,2020-01-17,BNP Paribas Emissions- und Handelsges.,126.63,126.62
DE000PZ3VUT9,13850.0,2020-01-17,BNP Paribas Emissions- und Handelsges.,126.61,126.6
DE000PZ3VUS1,13800.0,2020-01-17,BNP Paribas Emissions- und Handelsges.,126.56,126.55
DE000PZ3VUR3,13750.0,2020-01-17,BNP Paribas Emissions- und Handelsges.,126.53,126.52
DE000PZ3VUQ5,13700.0,2020-01-17,BNP Paribas Emissions- und Handelsges.,126.49,126.48
DE000PZ3VUP7,13650.0,2020-01-17,BNP Paribas Emissions- und Handelsges.,126.44,126.43
DE000PZ3VUN2,13600.0,2020-01-17,BNP Paribas Emissions- und Handelsges.,126.43,126.42
DE000PZ3VUM4,13550.0,2020-01-17,BNP Paribas Emissions- und Handelsges.,126.35,126.34
DE000PZ3VUL6,13500.0,2020-01-17,BNP Paribas Emissions- und Handelsges.,126.28,126.27
DE000PZ3VUK8,13450.0,2020-01-17,BNP Paribas Emissions- und Handelsges.,126.24,126.23
DE000PZ3VUJ0,13400.0,2020-01-17,BNP Paribas Emissions- und Handelsges.,126.12,126.11
DE000PZ3VUH4,13350.0,2020-01-17,BNP Paribas Emissions- und Handelsges.,126.02,126.01
DE000PZ3VUG6,13300.0,2020-01-17,BNP Paribas Emissions- und Handelsges.,125.9,125.89
DE000PZ3VUF8,13250.0,2020-01-17,BNP Paribas Emissions- und Handelsges.,125.77,125.76
DE000PZ3VUE1,13200.0,2020-01-17,BNP Paribas Emissions- und Handelsges.,125.67,125.66
DE000PZ3VUD3,13150.0,2020-01-17,BNP Paribas Emissions- und Handelsges.,125.49,125.48
DE000PZ3VUC5,13100.0,2020-01-17,BNP Paribas Emissions- und Handelsges.,125.32,125.31
DE000PZ3VUB7,13050.0,2020-01-17,BNP Paribas Emissions- und Handelsges.,125.14,125.13
DE000PZ3VUA9,13000.0,2020-01-17,BNP Paribas Emissions- und Handelsges.,124.96,124.95
DE000PZ3VU97,10500.0,2020-02-21,BNP Paribas Emissions- und Handelsges.,104.64,104.63
DE000PZ3VU89,10450.0,2020-02-21,BNP Paribas Emissions- und Handelsges.,104.16,104.15
DE000PZ3VU71,10400.0,2020-02-21,BNP Paribas Emissions- und Handelsges.,103.69,103.68
DE000PZ3VU63,10350.0,2020-02-21,BNP Paribas Emissions- und Handelsges.,103.21,103.2
DE000PZ3VU55,10300.0,2020-02-21,BNP Paribas Emissions- und Handelsges.,102.73,102.72
DE000PZ3VU48,10250.0,2020-02-21,BNP Paribas Emissions- und Handelsges.,102.25,102.24
DE000PZ3VU30,10200.0,2020-02-21,BNP Paribas Emissions- und Handelsges.,101.77,101.76
DE000PZ3VU22,10150.0,2020-02-21,BNP Paribas Emissions- und Handelsges.,101.29,101.28
DE000PZ3VU14,10100.0,2020-02-21,BNP Paribas Emissions- und Handelsges.,100.81,100.8
DE000PZ3VU06,10050.0,2020-02-21,BNP Paribas Emissions- und Handelsges.,100.33,100.32
DE000PZ3VTZ8,12450.0,2020-01-17,BNP Paribas Emissions- und Handelsges.,121.86,121.85
DE000PZ3VTY1,12400.0,2020-01-17,BNP Paribas Emissions- und Handelsges.,121.52,121.51
DE000PZ3VTX3,12350.0,2020-01-17,BNP Paribas Emissions- und Handelsges.,121.18,121.17
DE000PZ3VTW5,12300.0,2020-01-17,BNP Paribas Emissions- und Handelsges.,120.81,120.8
DE000PZ3VTV7,12250.0,2020-01-17,BNP Paribas Emissions- und Handelsges.,120.44,120.43
DE000PZ3VTU9,12200.0,2020-01-17,BNP Paribas Emissions- und Handelsges.,120.06,120.05
DE000PZ3VTT1,12150.0,2020-01-17,BNP Paribas Emissions- und Handelsges.,119.68,119.67
DE000PZ3VTS3,12100.0,2020-01-17,BNP Paribas Emissions- und Handelsges.,119.3,119.29
DE000PZ3VTR5,12050.0,2020-01-17,BNP Paribas Emissions- und Handelsges.,118.91,118.9
DE000PZ3VTQ7,12000.0,2020-01-17,BNP Paribas Emissions- und Handelsges.,118.49,118.48
DE000PZ3VTP9,11950.0,2020-01-17,BNP Paribas Emissions- und Handelsges.,118.09,118.08
DE000PZ3VTN4,11900.0,2020-01-17,BNP Paribas Emissions- und Handelsges.,117.67,117.66
DE000PZ3VTM6,11850.0,2020-01-17,BNP Paribas Emissions- und Handelsges.,117.26,117.25
DE000PZ3VTL8,11800.0,2020-01-17,BNP Paribas Emissions- und Handelsges.,116.84,116.83
DE000PZ3VTK0,11750.0,2020-01-17,BNP Paribas Emissions- und Handelsges.,116.42,116.41
DE000PZ3VTJ2,11700.0,2020-01-17,BNP Paribas Emissions- und Handelsges.,115.98,115.97
DE000PZ3VTH6,11650.0,2020-01-17,BNP Paribas Emissions- und Handelsges.,115.55,115.54
DE000PZ3VTG8,11600.0,2020-01-17,BNP Paribas Emissions- und Handelsges.,115.11,115.1
DE000PZ3VTF0,11550.0,2020-01-17,BNP Paribas Emissions- und Handelsges.,114.66,114.65
DE000PZ3VTE3,11500.0,2020-01-17,BNP Paribas Emissions- und Handelsges.,114.22,114.21
DE000PZ3VTD5,11450.0,2020-01-17,BNP Paribas Emissions- und Handelsges.,113.77,113.76
DE000PZ3VTC7,11400.0,2020-01-17,BNP Paribas Emissions- und Handelsges.,113.32,113.31
DE000PZ3VTB9,11350.0,2020-01-17,BNP Paribas Emissions- und Handelsges.,112.87,112.86
DE000PZ3VTA1,11300.0,2020-01-17,BNP Paribas Emissions- und Handelsges.,112.41,112.4
DE000PZ3VT90,12950.0,2020-01-17,BNP Paribas Emissions- und Handelsges.,124.74,124.73
DE000PZ3VT82,12900.0,2020-01-17,BNP Paribas Emissions- und Handelsges.,124.49,124.48
DE000PZ3VT74,12850.0,2020-01-17,BNP Paribas Emissions- und Handelsges.,124.25,124.24
DE000PZ3VT66,12800.0,2020-01-17,BNP Paribas Emissions- und Handelsges.,123.99,123.98
DE000PZ3VT58,12750.0,2020-01-17,BNP Paribas Emissions- und Handelsges.,123.72,123.71
DE000PZ3VT41,12700.0,2020-01-17,BNP Paribas Emissions- und Handelsges.,123.44,123.43
DE000PZ3VT33,12650.0,2020-01-17,BNP Paribas Emissions- und Handelsges.,123.15,123.14
DE000PZ3VT25,12600.0,2020-01-17,BNP Paribas Emissions- und Handelsges.,122.86,122.85
DE000PZ3VT17,12550.0,2020-01-17,BNP Paribas Emissions- und Handelsges.,122.54,122.53
DE000PZ3VT09,12500.0,2020-01-17,BNP Paribas Emissions- und Handelsges.,122.19,122.18
